trade_id,symbol,signal_date,direction,probability,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,exit_price,quantity,position_value,risk_amount,gross_pnl,slippage_cost,transaction_cost,net_pnl,pnl,costs,return_pct,bars_in_position,status,portfolio_equity_before
10239,ATGL,2022-02-18T00:00:00,LONG,0.8380032228752583,1665.199951171875,1665.199951171875,NORMAL,1715.1559497070314,1615.2439526367186,2022-03-08T00:00:00,2022-03-09T00:00:00,1715.1559497070314,69,114898.79663085938,3446.963898925789,3446.963898925789,0.0,397.959910147949,3049.0039887778403,3049.0039887778403,397.959910147949,2.6536431000000067,0,EXECUTED,1168898.6230282253
10739,AUROPHARMA,2022-03-04T00:00:00,LONG,0.5366322944673867,608.9500122070312,608.9500122070312,NORMAL,627.2185125732422,591.0694763183593,2022-03-08T00:00:00,2022-03-09T00:00:00,627.6304748535157,190,115700.50231933594,3397.301818847669,3549.287902832044,0.0,400.86443786339726,3148.423464968647,3148.423464968647,400.86443786339726,2.7211839204283907,0,EXECUTED,1168898.6230282253
11375,AXISBANK,2021-12-31T00:00:00,LONG,0.5257358812818618,661.724595437258,661.724595437258,NORMAL,681.5763333003757,654.9516491699219,2022-03-08T00:00:00,2022-03-09T00:00:00,654.9516491699219,175,115801.80420152015,1185.2655967838218,-1185.2655967838218,0.0,393.4821315928805,-1578.7477283767023,-1578.7477283767023,393.4821315928805,-1.3633187662856618,0,EXECUTED,1168898.6230282253
2082,ADANIENSOL,2022-03-03T00:00:00,LONG,0.7703068695281143,2300.699951171875,2300.699951171875,NORMAL,2369.720949707031,2282.5070947265626,2022-03-09T00:00:00,2022-03-10T00:00:00,2282.5070947265626,51,117335.69750976562,927.835678710931,-927.835678710931,0.0,399.13996653848585,-1326.9756452494169,-1326.9756452494169,399.13996653848585,-1.130922364985281,0,EXECUTED,1184764.9681778057
2451,ADANIENT,2022-03-07T00:00:00,LONG,0.7887782157002351,1560.56640625,1560.56640625,NORMAL,1607.3833984375,1513.7494140625,2022-03-08T00:00:00,2022-03-10T00:00:00,1607.3833984375,74,115481.9140625,3464.4574218750067,3464.4574218750067,0.0,399.97957760753906,3064.477844267468,3064.477844267468,399.97957760753906,2.653643100000006,0,EXECUTED,1184764.9681778057
3793,ADANIPORTS,2022-03-07T00:00:00,LONG,0.7028636032311196,677.7999877929688,677.7999877929688,NORMAL,698.1339874267578,657.4659881591797,2022-03-08T00:00:00,2022-03-10T00:00:00,698.1339874267578,172,116581.59790039062,3497.4479370117188,3497.4479370117188,0.0,403.78840845825806,3093.659528553461,3093.659528553461,403.78840845825806,2.6536431000000005,0,EXECUTED,1184764.9681778057
5443,AMBUJACEM,2022-03-07T00:00:00,LONG,0.694671078412077,281.04998779296875,281.04998779296875,NORMAL,289.48148742675784,272.76401184082033,2022-03-08T00:00:00,2022-03-10T00:00:00,289.63601257324217,415,116635.74493408203,3438.680020141594,3563.200283813469,0.0,404.0806264751852,3159.119657338284,3159.119657338284,404.0806264751852,2.7085347284605548,0,EXECUTED,1184764.9681778057
8355,ASIANPAINT,2022-03-08T00:00:00,LONG,0.6266949895538312,2600.19873046875,2600.19873046875,NORMAL,2678.2046923828125,2522.1927685546875,2022-03-09T00:00:00,2022-03-10T00:00:00,2678.2046923828125,45,117008.94287109375,3510.2682861328117,3510.2682861328117,0.0,405.26854725109126,3104.9997388817205,3104.9997388817205,405.26854725109126,2.6536430999999996,0,EXECUTED,1184764.9681778057
10250,ATGL,2022-03-08T00:00:00,LONG,0.8219921432736492,1629.6500244140625,1629.6500244140625,NORMAL,1678.5395251464845,1580.7605236816405,2022-03-09T00:00:00,2022-03-10T00:00:00,1678.5395251464845,72,117334.8017578125,3520.0440527343835,3520.0440527343835,0.0,406.39718198950493,3113.6468707448785,3113.6468707448785,406.39718198950493,2.653643100000007,0,EXECUTED,1184764.9681778057
13116,BAJAJFINSV,2022-03-07T00:00:00,LONG,0.6543863607151272,1437.3199462890625,1437.3199462890625,NORMAL,1480.4395446777344,1394.2003479003906,2022-03-08T00:00:00,2022-03-10T00:00:00,1480.4395446777344,80,114985.595703125,3449.56787109375,3449.56787109375,0.0,398.26054472387693,3051.307326369873,3051.307326369873,398.26054472387693,2.6536431,0,EXECUTED,1184764.9681778057
