trade_id,symbol,signal_date,direction,probability,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,exit_price,quantity,position_value,risk_amount,gross_pnl,slippage_cost,transaction_cost,net_pnl,pnl,costs,return_pct,bars_in_position,status,portfolio_equity_before
14060,IDBI,2021-03-16T00:00:00,LONG,0.598,37.75,37.75,NORMAL,38.8825,37.49050148010254,2021-03-22T00:00:00,2021-03-23T00:00:00,37.49050148010254,4815,181766.25,1249.4853733062826,-1249.4853733062826,0.0,618.6195022751522,-1868.1048755814347,-1868.1048755814347,618.6195022751522,-1.0277512330157192,0,EXECUTED,1806475.6111301365
17645,IRCTC,2021-03-16T00:00:00,LONG,0.62025,371.3999938964844,371.3999938964844,NORMAL,382.54199371337893,369.3856976318359,2021-03-22T00:00:00,2021-03-23T00:00:00,369.3856976318359,490,181985.99700927734,987.0051696777477,-987.0051696777477,0.0,619.7982968494134,-1606.8034665271612,-1606.8034665271612,619.7982968494134,-0.8829269795110934,0,EXECUTED,1806475.6111301365
19263,JINDALSTEL,2021-03-19T00:00:00,LONG,0.72775,313.0,313.0,NORMAL,322.39,303.6584881591797,2021-03-22T00:00:00,2021-03-23T00:00:00,322.4414874267578,576,180288.0,5380.710820312503,5438.296757812503,0.0,624.4883365977773,4813.808421214725,4813.808421214725,624.4883365977773,2.6700659063358207,0,EXECUTED,1806475.6111301365
6186,BHEL,2021-03-16T00:00:00,LONG,0.5365,52.45000076293945,52.45000076293945,NORMAL,54.023500785827636,52.283001480102534,2021-03-23T00:00:00,2021-03-24T00:00:00,52.283001480102534,3455,181214.7526359558,576.9825222015547,-576.9825222015547,0.0,617.8340857797451,-1194.8166079813,-1194.8166079813,617.8340857797451,-0.6593373831884314,0,EXECUTED,1806132.583525328
7361,CANBK,2021-03-17T00:00:00,LONG,0.6875,30.049999237060547,30.049999237060547,NORMAL,30.951499214172365,29.14849925994873,2021-03-22T00:00:00,2021-03-24T00:00:00,30.951499214172365,6042,181562.09539031982,5446.8628617096065,5446.8628617096065,0.0,628.8528451689547,4818.010016540652,4818.010016540652,628.8528451689547,2.6536431000000067,0,EXECUTED,1806132.583525328
21228,M&MFIN,2021-03-19T00:00:00,LONG,0.7275,215.10000610351562,215.10000610351562,NORMAL,221.5530062866211,208.64700592041015,2021-03-22T00:00:00,2021-03-24T00:00:00,208.64700592041015,841,180899.10513305664,5426.973153991703,-5426.973153991703,0.0,608.8396361080745,-6035.812790099777,-6035.812790099777,608.8396361080745,-3.336563100000002,0,EXECUTED,1806132.583525328
24811,ONGC,2021-03-18T00:00:00,LONG,0.60775,110.19999694824219,110.19999694824219,NORMAL,113.50599685668945,106.89399703979493,2021-03-22T00:00:00,2021-03-24T00:00:00,106.89399703979493,1639,180617.79499816895,5418.533849945063,-5418.533849945063,0.0,607.8928499974825,-6026.426699942545,-6026.426699942545,607.8928499974825,-3.336563099999997,0,EXECUTED,1806132.583525328
5009,BEL,2021-03-22T00:00:00,LONG,0.72425,42.633331298828125,42.633331298828125,NORMAL,43.91233123779297,41.37050148010254,2021-03-23T00:00:00,2021-03-25T00:00:00,41.37050148010254,4244,180935.85803222656,5359.449750671383,-5359.449750671383,0.0,609.07535100882,-5968.525101680203,-5968.525101680203,609.07535100882,-3.2986966578051913,0,EXECUTED,1765738.55746964
9560,GAIL,2021-03-18T00:00:00,LONG,0.72375,90.06666564941406,90.06666564941406,NORMAL,92.76866561889649,87.36466567993163,2021-03-23T00:00:00,2021-03-25T00:00:00,87.36466567993163,2009,180943.93128967285,5428.3179386902,-5428.3179386902,0.0,608.990504410393,-6037.308443100594,-6037.308443100594,608.990504410393,-3.336563100000008,0,EXECUTED,1765738.55746964
14059,IDBI,2021-03-15T00:00:00,LONG,0.6815,39.70000076293945,39.70000076293945,NORMAL,40.891000785827636,39.13949851989746,2021-03-24T00:00:00,2021-03-25T00:00:00,39.13949851989746,4471,177498.7034111023,2506.0055286407596,-2506.0055286407596,0.0,601.9965198431496,-3108.002048483909,-3108.002048483909,601.9965198431496,-1.7509998601429266,0,EXECUTED,1765738.55746964
20856,L&TFH,2021-03-19T00:00:00,LONG,0.6234999999999999,99.80000305175781,99.80000305175781,NORMAL,102.79400314331055,98.55199851989745,2021-03-23T00:00:00,2021-03-25T00:00:00,98.55199851989745,1812,180837.60552978516,2261.3842117309723,-2261.3842117309723,0.0,613.7968303931959,-2875.181042124168,-2875.181042124168,613.7968303931959,-1.5899243045720415,0,EXECUTED,1765738.55746964
25909,PNB,2021-03-17T00:00:00,LONG,0.61275,38.400001525878906,38.400001525878906,NORMAL,39.552001571655275,37.24800148010254,2021-03-22T00:00:00,2021-03-25T00:00:00,37.24800148010254,4711,180902.40718841553,5427.072215652473,-5427.072215652473,0.0,608.8507496079542,-6035.922965260426,-6035.922965260426,608.8507496079542,-3.3365631000000033,0,EXECUTED,1765738.55746964
